
Intensity Max Ch=5 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
48753,,Surface,5,Image 1,1,0,
47198,,Surface,5,Image 1,1,1,
44208,,Surface,5,Image 1,1,2,
19712,,Surface,5,Image 1,1,3,
16974,,Surface,5,Image 1,1,4,
65535,,Surface,5,Image 1,1,5,
26711,,Surface,5,Image 1,1,6,
54177,,Surface,5,Image 1,1,7,
60677,,Surface,5,Image 1,1,8,
6712,,Surface,5,Image 1,1,9,
56333,,Surface,5,Image 1,1,10,
63832,,Surface,5,Image 1,1,11,
57904,,Surface,5,Image 1,1,12,
61199,,Surface,5,Image 1,1,13,
4683,,Surface,5,Image 1,1,14,
62224,,Surface,5,Image 1,1,15,
56230,,Surface,5,Image 1,1,16,
50746,,Surface,5,Image 1,1,17,
59069,,Surface,5,Image 1,1,18,
55746,,Surface,5,Image 1,1,19,
46715,,Surface,5,Image 1,1,20,
18041,,Surface,5,Image 1,1,21,
63690,,Surface,5,Image 1,1,22,
48689,,Surface,5,Image 1,1,23,
53968,,Surface,5,Image 1,1,24,
