
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
42631,,Surface,1,Image 1,1,0,
31823,,Surface,1,Image 1,1,1,
45643,,Surface,1,Image 1,1,2,
40311,,Surface,1,Image 1,1,3,
45769,,Surface,1,Image 1,1,4,
51947,,Surface,1,Image 1,1,5,
43774,,Surface,1,Image 1,1,6,
25214,,Surface,1,Image 1,1,7,
20155,,Surface,1,Image 1,1,8,
57437,,Surface,1,Image 1,1,9,
15780,,Surface,1,Image 1,1,10,
32684,,Surface,1,Image 1,1,11,
42485,,Surface,1,Image 1,1,12,
37371,,Surface,1,Image 1,1,13,
