
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4203.3,,Surface,5,Image 1,1,0,
2898.29,,Surface,5,Image 1,1,1,
2277.74,,Surface,5,Image 1,1,2,
3613.66,,Surface,5,Image 1,1,3,
3916.51,,Surface,5,Image 1,1,4,
2100.87,,Surface,5,Image 1,1,5,
2159.59,,Surface,5,Image 1,1,6,
4093.68,,Surface,5,Image 1,1,7,
2851.21,,Surface,5,Image 1,1,8,
2736.47,,Surface,5,Image 1,1,9,
2319.42,,Surface,5,Image 1,1,10,
4085.87,,Surface,5,Image 1,1,11,
1818.69,,Surface,5,Image 1,1,12,
3971.44,,Surface,5,Image 1,1,13,
2956.6,,Surface,5,Image 1,1,14,
3180.79,,Surface,5,Image 1,1,15,
